symbol,date,open,high,low,close,volume
SHYAMPSUG,2022-01-02,84.3,90.9,84.3,89.6,2100.0
SHYAMPSUG,2022-01-03,90.8,90.8,85.0,88.8,13871.0
SHYAMPSUG,2022-01-04,94.9,94.9,89.0,90.6,30899.0
SHYAMPSUG,2022-01-05,97.3,97.3,90.0,90.8,20093.0
SHYAMPSUG,2022-01-06,90.4,93.5,88.0,89.6,12104.0
SHYAMPSUG,2022-01-09,94.9,94.9,82.0,83.1,24786.0
SHYAMPSUG,2022-01-10,85.5,87.0,84.0,84.3,3813.0
SHYAMPSUG,2022-01-11,87.9,91.8,86.0,87.4,13919.0
SHYAMPSUG,2022-01-12,91.9,91.9,84.0,85.4,16951.0
SHYAMPSUG,2022-01-13,88.8,88.9,78.0,82.3,35782.0
SHYAMPSUG,2022-01-16,81.0,87.0,80.1,84.0,4828.0
SHYAMPSUG,2022-01-17,86.0,87.8,80.2,82.4,12057.0
SHYAMPSUG,2022-01-18,85.0,85.0,79.0,80.1,23381.0
SHYAMPSUG,2022-01-19,80.3,82.8,79.6,80.0,24870.0
SHYAMPSUG,2022-01-20,82.0,82.0,79.0,80.8,11160.0
SHYAMPSUG,2022-01-23,83.5,83.5,79.3,79.9,8651.0
SHYAMPSUG,2022-01-24,81.5,81.5,76.9,77.5,12086.0
SHYAMPSUG,2022-01-25,78.0,78.0,74.5,75.0,13987.0
SHYAMPSUG,2022-01-26,79.9,79.9,74.4,75.5,1530.0
SHYAMPSUG,2022-01-27,76.0,77.0,74.1,74.8,17896.0
SHYAMPSUG,2022-01-30,72.1,76.9,72.0,72.4,5604.0
SHYAMPSUG,2022-01-31,72.4,72.4,69.5,69.9,15938.0
SHYAMPSUG,2022-02-01,69.9,74.0,69.1,71.2,11980.0
SHYAMPSUG,2022-02-02,74.9,74.9,71.1,72.7,3702.0
SHYAMPSUG,2022-02-03,74.3,74.3,72.8,73.3,2743.0
SHYAMPSUG,2022-02-06,70.1,73.5,69.5,71.3,3261.0
SHYAMPSUG,2022-02-07,74.8,74.8,72.5,73.1,8005.0
SHYAMPSUG,2022-02-08,73.5,74.5,72.5,73.3,3600.0
SHYAMPSUG,2022-02-09,74.7,77.0,73.0,76.2,20581.0
SHYAMPSUG,2022-02-10,80.0,83.8,79.0,83.8,43098.0
SHYAMPSUG,2022-02-13,91.0,91.0,82.8,85.0,44101.0
SHYAMPSUG,2022-02-14,88.0,88.0,76.5,82.6,21908.0
SHYAMPSUG,2022-02-15,82.5,84.8,81.5,84.4,11661.0
SHYAMPSUG,2022-02-16,86.7,86.7,80.9,81.3,11544.0
SHYAMPSUG,2022-02-17,83.7,83.7,79.0,79.7,7597.0
SHYAMPSUG,2022-02-20,83.7,83.7,80.0,81.6,10560.0
SHYAMPSUG,2022-02-22,83.0,83.0,81.5,81.7,11927.0
SHYAMPSUG,2022-02-23,84.0,84.0,80.0,81.8,7527.0
SHYAMPSUG,2022-02-24,81.0,83.3,79.2,80.0,6924.0
SHYAMPSUG,2022-02-27,75.0,80.0,75.0,75.5,8656.0
SHYAMPSUG,2022-02-28,78.9,79.0,76.1,76.8,2790.0
SHYAMPSUG,2022-03-01,81.0,84.0,80.0,81.4,20718.0
SHYAMPSUG,2022-03-02,81.8,85.0,81.5,83.8,38875.0
SHYAMPSUG,2022-03-03,89.0,91.4,80.6,86.1,68866.0
SHYAMPSUG,2022-03-06,86.1,90.5,84.9,87.9,52413.0
SHYAMPSUG,2022-03-07,85.1,88.0,81.0,82.4,22654.0
SHYAMPSUG,2022-03-08,85.0,87.0,77.5,81.5,14692.0
SHYAMPSUG,2022-03-09,85.0,85.0,80.1,81.8,21195.0
SHYAMPSUG,2022-03-10,85.5,85.5,80.2,80.3,22981.0
SHYAMPSUG,2022-03-13,82.0,83.7,80.3,83.2,8847.0
SHYAMPSUG,2022-03-14,82.4,86.0,82.0,85.4,26170.0
SHYAMPSUG,2022-03-15,87.8,87.8,83.7,83.7,6924.0
SHYAMPSUG,2022-03-16,83.5,84.4,82.1,82.2,9698.0
SHYAMPSUG,2022-03-20,82.5,82.5,80.6,80.6,19022.0
SHYAMPSUG,2022-03-21,79.6,80.9,79.0,80.6,18220.0
SHYAMPSUG,2022-03-22,80.6,83.6,80.6,81.5,4453.0
SHYAMPSUG,2022-03-23,81.7,82.0,79.9,80.9,16331.0
SHYAMPSUG,2022-03-24,80.2,83.6,80.0,80.7,13000.0
SHYAMPSUG,2022-03-27,81.2,82.9,81.0,82.3,17830.0
SHYAMPSUG,2022-03-28,82.0,84.7,82.0,84.2,18710.0
SHYAMPSUG,2022-03-29,83.0,84.4,82.6,82.7,11612.0
SHYAMPSUG,2022-03-30,83.8,83.8,81.1,81.2,9134.0
SHYAMPSUG,2022-03-31,80.3,82.4,80.1,80.3,5647.0
SHYAMPSUG,2022-04-03,80.0,80.3,80.0,80.2,2701.0
SHYAMPSUG,2022-04-04,79.6,79.6,78.6,78.6,22355.0
SHYAMPSUG,2022-04-05,77.7,80.0,77.1,77.1,22442.0
SHYAMPSUG,2022-04-06,82.9,82.9,76.0,77.4,10538.0
SHYAMPSUG,2022-04-07,79.6,79.6,76.0,78.0,8533.0
SHYAMPSUG,2022-04-10,78.0,79.2,77.3,77.5,10386.0
SHYAMPSUG,2022-04-11,77.7,77.9,76.4,77.2,7134.0
SHYAMPSUG,2022-04-12,76.0,77.0,75.7,75.8,6277.0
SHYAMPSUG,2022-04-13,75.0,78.9,74.3,75.0,4797.0
SHYAMPSUG,2022-04-17,75.1,75.2,73.5,73.6,8515.0
SHYAMPSUG,2022-04-18,74.0,74.5,72.2,72.2,1147.0
SHYAMPSUG,2022-04-19,71.0,72.7,70.8,70.9,12735.0
SHYAMPSUG,2022-04-20,76.9,76.9,71.5,73.0,22619.0
SHYAMPSUG,2022-04-21,73.5,76.5,73.0,73.5,16501.0
SHYAMPSUG,2022-04-24,75.0,75.9,73.3,73.6,22071.0
SHYAMPSUG,2022-04-25,77.3,77.3,73.3,73.4,6256.0
SHYAMPSUG,2022-04-26,76.6,76.6,73.7,74.2,11156.0
SHYAMPSUG,2022-04-27,77.4,81.3,74.2,79.0,66427.0
SHYAMPSUG,2022-04-28,79.0,80.0,75.2,76.6,14084.0
SHYAMPSUG,2022-05-05,77.0,79.3,76.7,79.2,5711.0
SHYAMPSUG,2022-05-08,81.5,87.1,80.0,87.1,111395.0
SHYAMPSUG,2022-05-09,92.0,92.0,84.0,85.8,20924.0
SHYAMPSUG,2022-05-10,88.0,88.0,82.2,83.0,22638.0
SHYAMPSUG,2022-05-11,81.0,83.8,79.2,79.7,19785.0
SHYAMPSUG,2022-05-12,78.0,80.2,78.0,79.8,4369.0
SHYAMPSUG,2022-05-16,79.0,79.8,76.0,76.1,14411.0
SHYAMPSUG,2022-05-17,79.3,79.3,72.3,75.8,20778.0
SHYAMPSUG,2022-05-18,79.5,79.5,74.1,75.4,11491.0
SHYAMPSUG,2022-05-19,78.9,78.9,74.5,76.9,9610.0
SHYAMPSUG,2022-05-22,75.0,78.5,74.1,75.1,15371.0
SHYAMPSUG,2022-05-23,78.5,78.5,76.1,77.0,1701.0
SHYAMPSUG,2022-05-24,77.0,78.9,75.0,75.1,3410.0
SHYAMPSUG,2022-05-25,75.1,76.6,74.0,75.8,3445.0
SHYAMPSUG,2022-05-26,74.4,78.7,74.3,77.6,12046.0
SHYAMPSUG,2022-05-29,85.3,85.3,79.9,84.6,53397.0
SHYAMPSUG,2022-05-30,85.0,87.0,83.0,83.1,8943.0
SHYAMPSUG,2022-05-31,81.8,81.9,81.5,81.5,15384.0
SHYAMPSUG,2022-06-01,85.5,85.5,80.2,81.6,14504.0
SHYAMPSUG,2022-06-02,83.0,83.0,80.6,82.1,21987.0
SHYAMPSUG,2022-06-05,82.1,84.8,81.0,82.0,12873.0
